Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Idade,Km_por_ano,Dias_desde_ultima_lavagem,Km_imputado
0.0,TOYOTA,Prius,2006,Hatchback,Nao,Híbrido,1.5,159506.92679113636,4,Variator,Dianteira,4-5,Vermelho,6,11604.0,3,2020-04-30,Sim,AM,6,17,9382.76039947861,976,1
0.0,TOYOTA,Yaris,2008,Cupê,Nao,Gasolina,1.5,149442.31209962882,4,Manual,Dianteira,2-3,Preto,2,11604.0,1,2020-10-12,Não,AM,2,15,9962.820806641921,811,1
489.0,CHEVROLET,Spark,2016,Sedan,Sim,Gasolina,1.0,31455.0,4,Automatico,Dianteira,4-5,Branco,4,11604.0,1,2022-03-09,Sim,FM,0,7,4493.571428571428,298,0
488.0,CHEVROLET,Spark,2016,Sedan,Sim,Gasolina,1.0,30901.0,4,Automatico,Dianteira,4-5,Branco,4,11604.0,3,2021-01-24,Sim,FM,9,7,4414.428571428572,707,0
0.0,MERCEDES-BENZ,E 270 4,2000,Sedan,Nao,Diesel,2.7,335000.0,5,Tiptronic,Traseira,4-5,Prata,6,11604.0,2,2022-05-18,Não,AM,4,23,14565.217391304348,228,0
583.0,HYUNDAI,Elantra,2011,Sedan,Sim,Gasolina,1.6,51211.0,4,Automatico,Dianteira,4-5,Preto,4,11604.0,5,2020-11-05,Não,AM/FM,0,12,4267.583333333333,787,0
0.0,TOYOTA,Prius,2006,Sedan,Nao,Híbrido,1.5,331139.0,4,Automatico,Dianteira,4-5,Cinza,4,11604.0,4,2020-06-24,Não,AM/FM,7,17,19478.764705882353,921,0
751.0,KIA,Optima,2013,Sedan,Sim,Gasolina,2.4,180800.0,4,Automatico,Dianteira,4-5,Branco,4,11604.0,2,2020-07-19,Sim,AM/FM,4,10,18080.0,896,0
629.0,HYUNDAI,Veloster,2015,Hatchback,Nao,Gasolina,1.6,62000.0,4,Tiptronic,Dianteira,2-3,Azul,12,11604.0,4,2020-07-11,Sim,AM/FM,5,8,7750.0,904,0
642.0,FORD,Focus,2012,Sedan,Nao,Gasolina,2.0,68000.0,4,Automatico,Dianteira,4-5,Branco,8,11604.0,4,2021-01-12,Sim,AM,5,11,6181.818181818182,719,0
528.0,FORD,Fiesta,2014,Sedan,Nao,Gasolina,1.6,49000.0,4,Tiptronic,Dianteira,4-5,Verde,10,11604.0,4,2020-09-18,Sim,FM,3,9,5444.444444444444,835,0
0.0,VOLKSWAGEN,Touran,2004,Minivan,Nao,Gasolina,2.0,161431.74009902115,4,Tiptronic,Dianteira,4-5,Preto,12,11604.0,5,2021-11-28,Sim,FM,1,19,8496.407373632692,399,1
0.0,JEEP,Grand Cherokee,2001,SUV,Sim,Gás Natural,4.7,297600.0,8,Automatico,4x4,4-5,Cinza,12,11604.0,3,2021-09-17,Não,FM,6,22,13527.272727272728,471,0
0.0,MERCEDES-BENZ,C 200,2003,Sedan,Nao,Diesel,2.2,299000.0,4,Tiptronic,Traseira,4-5,Prata,0,11604.0,3,2022-09-25,Não,FM,9,20,14950.0,98,0
781.0,TOYOTA,Camry SPORT,2012,Sedan,Sim,Gasolina,2.5,117748.41905881268,4,Tiptronic,Dianteira,4-5,Cinza,12,11604.0,4,2021-07-04,Não,AM/FM,0,11,10704.401732619335,546,1
0.0,HONDA,FIT,2010,Hatchback,Nao,Híbrido,1.3,157000.0,4,Tiptronic,Dianteira,4-5,Branco,2,11604.0,2,2020-08-01,Sim,FM,8,13,12076.923076923076,883,0
799.0,OPEL,Astra,2010,Hatchback,Nao,Diesel,1.9,167000.0,4,Tiptronic,Dianteira,4-5,Azul,4,11604.0,3,2021-11-05,Não,AM,6,13,12846.153846153846,422,0
0.0,BMW,730 3.0,2002,Sedan,Sim,Diesel,3.0,300000.0,8,Automatico,Traseira,4-5,Prata,8,11604.0,3,2021-07-06,Sim,AM,3,21,14285.714285714286,544,0
0.0,MAZDA,Mazda 3,2009,Sedan,Nao,Gasolina,2.0,181894.0,4,Tiptronic,Dianteira,4-5,Cinza,4,11604.0,5,2021-03-17,Não,AM/FM,9,14,12992.42857142857,655,0
490.0,HONDA,Insight EX,2011,Hatchback,Nao,Híbrido,1.3,150000.0,4,Variator,Dianteira,4-5,Cinza,8,11604.0,3,2021-03-17,Sim,AM,2,12,12500.0,655,0
0.0,SUBARU,Forester cross sport,2004,Sedan,Nao,Gasolina,2.0,138000.0,4,Automatico,4x4,4-5,Prata,2,11604.0,4,2021-01-20,Sim,AM,5,19,7263.1578947368425,711,0
0.0,TOYOTA,Prius,2006,Sedan,Nao,Híbrido,1.5,331139.0,4,Automatico,Dianteira,4-5,Cinza,4,11604.0,4,2021-10-12,Sim,AM,4,17,19478.764705882353,446,0
0.0,MERCEDES-BENZ,C 200,2003,Sedan,Nao,Diesel,2.2,299000.0,4,Tiptronic,Traseira,4-5,Prata,0,11604.0,4,2020-01-08,Sim,FM,2,20,14950.0,1089,0
0.0,OPEL,Astra H,2007,Vagao de carga,Nao,Diesel,1.7,173000.0,4,Manual,Dianteira,4-5,Azul,2,11604.0,4,2022-02-20,Sim,FM,1,16,10812.5,315,0
0.0,FORD,Transit,2000,Microonibus,Nao,Diesel,2.0,177365.32269028496,4,Manual,Dianteira,2-3,Branco,2,11604.0,1,2020-05-01,Não,FM,1,23,7711.535769142824,975,1
645.0,TOYOTA,Prius,2011,Hatchback,Sim,Híbrido,1.8,287100.0,4,Tiptronic,Dianteira,4-5,Dourado,12,11604.0,4,2021-07-20,Não,FM,1,12,23925.0,530,0
0.0,MITSUBISHI,Pajero IO,2005,SUV,Nao,Gasolina,2.0,231212.0,4,Automatico,4x4,4-5,Prata,6,11650.0,2,2020-11-21,Não,AM,0,18,12845.111111111111,771,0
761.0,CHEVROLET,Lacetti,2010,Sedan,Sim,Gasolina,1.8,153966.0,4,Automatico,Dianteira,4-5,Prata,4,11676.0,5,2021-01-06,Não,AM,4,13,11843.538461538461,725,0
530.0,CHEVROLET,Aveo,2013,Hatchback,Sim,Gasolina,1.6,71000.0,4,Automatico,Dianteira,4-5,Azul,4,11704.0,2,2020-11-04,Sim,AM,10,10,7100.0,788,0
790.0,CHEVROLET,Lacetti,2009,Sedan,Sim,Gasolina,1.6,119806.0,4,Automatico,Dianteira,4-5,Prata,4,11704.0,5,2020-12-02,Não,AM/FM,8,14,8557.57142857143,760,0
1047.0,HYUNDAI,Elantra,2007,Sedan,Sim,Gasolina,1.6,114540.0,4,Automatico,Dianteira,4-5,Prata,4,11704.0,5,2020-05-08,Sim,AM,8,16,7158.75,968,0
446.0,HONDA,FIT,2014,Hatchback,Sim,Gasolina,1.3,91901.0,4,Automatico,Dianteira,4-5,Prata,4,11726.0,2,2021-10-11,Não,AM,5,9,10211.222222222223,447,0
2377.0,DODGE,Ramcharger,2016,Sedan,Sim,Gasolina,5.7,87434.0,8,Automatico,Traseira,4-5,Preto,12,11760.0,4,2020-12-09,Sim,FM,4,7,12490.57142857143,753,0
0.0,HONDA,FIT Hbrid,2012,Hatchback,Nao,Híbrido,1.3,96000.0,4,Automatico,Dianteira,4-5,Branco,4,11760.0,5,2021-02-13,Sim,FM,1,11,8727.272727272728,687,0
988.0,TOYOTA,Prius,2007,Hatchback,Nao,Híbrido,1.5,79030.0,4,Automatico,Dianteira,4-5,Cinza,6,11760.0,2,2021-11-07,Não,AM,6,16,4939.375,420,0
0.0,HONDA,Elysion,2005,Minivan,Sim,Gasolina,2.4,145000.0,4,Tiptronic,4x4,4-5,Branco,6,11760.0,2,2021-07-13,Não,AM,3,18,8055.555555555556,537,0
1113.0,ACURA,MDX,2012,SUV,Sim,Gasolina,3.7,124978.0,6,Automatico,4x4,4-5,Preto,12,11760.0,1,2022-05-15,Sim,AM,3,11,11361.636363636364,231,0
0.0,HONDA,FIT S,2010,Hatchback,Nao,Gasolina,1.3,138000.0,4,Automatico,4x4,4-5,Prata,7,11760.0,5,2021-05-10,Não,FM,3,13,10615.384615384615,601,0
1185.0,HYUNDAI,H1,2009,Minivan,Sim,Diesel,2.5,56552.0,4,Automatico,Dianteira,4-5,Amarelo,4,11760.0,5,2022-11-24,Não,AM/FM,3,14,4039.4285714285716,38,0
1296.0,TOYOTA,Camry,2008,Sedan,Sim,Híbrido,2.4,171200.0,4,Automatico,Dianteira,4-5,Bege,12,11800.0,5,2021-11-12,Não,AM/FM,7,15,11413.333333333334,415,0
1347.0,HYUNDAI,H1,2008,Universal,Sim,Diesel,2.5,200000.0,4,Automatico,Dianteira,4-5,Prata,4,11851.0,2,2022-11-19,Sim,FM,5,15,13333.333333333334,43,0
687.0,HYUNDAI,Elantra,2010,Sedan,Sim,Gasolina,1.6,118698.0,4,Automatico,Dianteira,4-5,Prata,4,11864.0,1,2021-01-16,Não,AM,9,13,9130.615384615385,715,0
583.0,HYUNDAI,Elantra,2011,Sedan,Sim,Gasolina,1.6,113660.0,4,Automatico,Dianteira,4-5,Cinza,4,11886.0,1,2021-04-23,Sim,FM,5,12,9471.666666666666,618,0
1677.0,FORD,Transit,2003,Microonibus,Sim,Diesel,2.0,195000.0,6,Manual,Dianteira,2-3,Amarelo,4,11900.0,3,2020-02-01,Não,AM/FM,8,20,9750.0,1065,0
0.0,MERCEDES-BENZ,ML 320,2003,SUV,Sim,Gasolina,3.2,181139.403757645,10,Automatico,4x4,4-5,Azul,10,11917.0,2,2022-02-04,Não,AM,2,20,9056.970187882249,331,1
562.0,FIAT,500 46 ml,2015,Cupê,Sim,Gasolina,1.4,75200.0,4,Tiptronic,Dianteira,2-3,Branco,8,11917.0,5,2021-06-28,Não,AM,6,8,9400.0,552,0
0.0,SCION,iA isti,2006,Hatchback,Nao,Gasolina,1.5,118000.0,4,Automatico,Dianteira,4-5,Prata,2,11917.0,3,2021-11-13,Sim,AM/FM,7,17,6941.176470588235,414,0
0.0,VOLKSWAGEN,Golf,2006,Hatchback,Nao,Diesel,1.9,161563.35435872214,4,Manual,Dianteira,4-5,Cinza,4,11917.0,4,2022-01-03,Não,AM/FM,6,17,9503.726726983656,363,1
0.0,MITSUBISHI,Pajero,2002,SUV,Nao,Gás Natural,3.0,174000.0,6,Tiptronic,4x4,4-5,Prata,2,11917.0,1,2021-10-07,Não,FM,2,21,8285.714285714286,451,0
586.0,TOYOTA,Prius,2012,Hatchback,Nao,Híbrido,1.8,149013.0815584436,4,Automatico,Dianteira,4-5,Branco,10,11917.0,2,2022-05-31,Não,AM,9,11,13546.643778040328,215,1
833.0,CHEVROLET,Captiva,2010,SUV,Sim,Diesel,2.0,61232.0,4,Automatico,Dianteira,4-5,Branco,4,11917.0,5,2020-02-14,Não,FM,7,13,4710.153846153846,1052,0
0.0,LEXUS,RX 300,2002,SUV,Sim,Gasolina,3.0,201000.0,6,Automatico,4x4,4-5,Prata,8,11917.0,5,2022-08-25,Não,AM,0,21,9571.42857142857,129,0
0.0,FIAT,500,2013,Sedan,Sim,Gasolina,1.4,112000.0,4,Manual,Dianteira,2-3,Branco,5,11917.0,2,2022-06-16,Não,FM,5,10,11200.0,199,0
0.0,BMW,330,2003,Sedan,Nao,Gasolina,3.0,182099.0010996921,6,Manual,Traseira,4-5,Cinza,8,11917.0,4,2021-05-07,Sim,AM/FM,0,20,9104.950054984605,604,1
531.0,HYUNDAI,I30,2012,Hatchback,Sim,Diesel,1.6,115489.59666529375,4,Automatico,Dianteira,4-5,Prata,4,11917.0,2,2021-07-05,Sim,AM/FM,10,11,10499.054242299431,545,1
0.0,TOYOTA,Prius,2006,Sedan,Nao,Híbrido,1.5,164061.10625529932,4,Automatico,Dianteira,4-5,Prata,4,11917.0,2,2022-10-10,Não,FM,8,17,9650.653309135254,83,1
1062.0,TOYOTA,Corolla,2006,Sedan,Nao,Diesel,1.4,162000.0,4,Automatico,Dianteira,4-5,Cinza,6,11917.0,4,2022-11-23,Não,FM,4,17,9529.411764705883,39,0
761.0,CHEVROLET,Cruze,2010,Sedan,Sim,Gasolina,1.8,120000.0,4,Tiptronic,Dianteira,4-5,Preto,6,11917.0,2,2020-06-30,Não,AM,0,13,9230.76923076923,915,0
586.0,TOYOTA,Prius,2012,Hatchback,Nao,Híbrido,1.8,102000.0,4,Automatico,Dianteira,4-5,Preto,8,11917.0,3,2022-06-22,Não,FM,5,11,9272.727272727272,193,0
530.0,HYUNDAI,Elantra,2013,Sedan,Sim,Gasolina,1.6,31691.0,4,Automatico,Dianteira,4-5,Branco,4,11917.0,5,2020-10-24,Sim,FM,10,10,3169.1,799,0
0.0,TOYOTA,Prius,2008,Hatchback,Nao,Híbrido,1.5,183000.0,4,Automatico,Dianteira,4-5,Branco,5,11917.0,5,2021-03-05,Sim,FM,2,15,12200.0,667,0
0.0,TOYOTA,Prius,2006,Hatchback,Nao,Híbrido,1.4,173000.0,4,Variator,Dianteira,4-5,Cinza,8,11917.0,4,2020-11-08,Sim,FM,8,17,10176.470588235294,784,0
474.0,FIAT,500,2013,Hatchback,Sim,Gasolina,1.4,49000.0,4,Automatico,Dianteira,4-5,Preto,0,11917.0,3,2021-03-28,Sim,AM/FM,5,10,4900.0,644,0
0.0,MERCEDES-BENZ,A 170,2008,Hatchback,Nao,Gasolina,1.7,180000.0,4,Automatico,Dianteira,4-5,Dourado,8,11917.0,2,2020-04-26,Não,AM,6,15,12000.0,980,0
0.0,MERCEDES-BENZ,E 320 4matic,2000,Sedan,Sim,Gás Natural,3.2,265000.0,6,Tiptronic,4x4,4-5,Prata,8,11917.0,2,2022-07-04,Sim,FM,6,23,11521.739130434782,181,0
0.0,MERCEDES-BENZ,ML 320,2003,SUV,Sim,Gasolina,3.2,227200.0,6,Tiptronic,4x4,4-5,Preto,5,11917.0,1,2020-10-22,Sim,AM,7,20,11360.0,801,0
833.0,CHEVROLET,Captiva,2010,SUV,Sim,Diesel,2.0,62147.0,4,Automatico,Dianteira,4-5,Preto,4,11917.0,3,2020-10-09,Sim,FM,2,13,4780.538461538462,814,0
0.0,HONDA,FIT HYBRYD,2011,Hatchback,Nao,Híbrido,1.3,150000.0,4,Automatico,Dianteira,4-5,Branco,2,11917.0,1,2021-08-24,Não,AM/FM,6,12,12500.0,495,0
0.0,LEXUS,RX 300,2002,SUV,Sim,Gasolina,3.0,201000.0,6,Automatico,4x4,4-5,Prata,8,11917.0,5,2021-03-13,Sim,AM/FM,6,21,9571.42857142857,659,0
1714.0,FORD,Expedition,2017,SUV,Sim,Gasolina,3.5,130499.0,6,Automatico,Traseira,4-5,Preto,12,11917.0,3,2022-07-01,Sim,AM,4,6,21749.833333333332,184,0
753.0,HYUNDAI,Grandeur,2012,Sedan,Sim,Gasolina,2.4,113824.0,4,Automatico,Dianteira,4-5,Preto,4,11917.0,2,2020-12-30,Sim,FM,0,11,10347.636363636364,732,0
1468.0,FORD,Escape,2007,SUV,Nao,Híbrido,2.3,251200.0,4,Automatico,4x4,4-5,Bege,6,11917.0,2,2022-05-10,Sim,FM,6,16,15700.0,236,0
911.0,KIA,Cadenza,2011,Sedan,Sim,Gasolina,2.7,42496.0,4,Automatico,Dianteira,4-5,Preto,4,11917.0,5,2021-03-23,Não,FM,10,12,3541.3333333333335,649,0
0.0,BMW,320,2003,Sedan,Nao,Gasolina,2.0,136950.0,4,Tiptronic,Traseira,4-5,Vermelho,6,11917.0,2,2022-11-17,Não,AM,5,20,6847.5,45,0
0.0,HONDA,FIT,2011,Hatchback,Nao,Gasolina,1.3,115000.0,4,Automatico,Dianteira,4-5,Prata,4,11917.0,3,2022-06-20,Não,FM,4,12,9583.333333333334,195,0
530.0,HYUNDAI,Elantra,2013,Sedan,Sim,Gasolina,1.6,31691.0,4,Automatico,Dianteira,4-5,Branco,4,11917.0,3,2021-11-11,Sim,FM,4,10,3169.1,416,0
753.0,HYUNDAI,Sonata,2012,Sedan,Sim,Híbrido,2.4,116000.0,4,Automatico,Dianteira,4-5,Branco,8,11917.0,5,2022-09-19,Não,AM,7,11,10545.454545454546,104,0
0.0,MERCEDES-BENZ,S 320,2000,Sedan,Sim,Gás Natural,3.2,210000.0,6,Tiptronic,Traseira,4-5,Branco,10,11917.0,5,2022-02-02,Sim,FM,0,23,9130.434782608696,333,0
641.0,CHEVROLET,Orlando,2012,SUV,Sim,Diesel,2.0,79749.0,4,Automatico,Dianteira,4-5,Prata,4,11917.0,3,2020-03-09,Sim,AM,1,11,7249.909090909091,1028,0
11714.0,MERCEDES-BENZ,E 500 AMG,2003,Sedan,Sim,Gasolina,5.0,150000.0,12,Tiptronic,Traseira,4-5,Branco,12,11917.0,3,2020-12-04,Sim,AM/FM,3,20,7500.0,758,0
531.0,HYUNDAI,Veloster,2012,Cupê,Sim,Gasolina,1.6,79000.0,4,Tiptronic,Dianteira,2-3,Prata,10,11917.0,5,2021-10-22,Sim,FM,3,11,7181.818181818182,436,0
765.0,FORD,Focus SE,2015,Hatchback,Nao,Gasolina,2.0,85985.0,4,Tiptronic,Dianteira,4-5,Prata,12,11917.0,1,2020-02-14,Sim,FM,9,8,10748.125,1052,0
639.0,HYUNDAI,Elantra,2014,Hatchback,Nao,Gasolina,2.0,124226.0,4,Automatico,Dianteira,4-5,Prata,0,11917.0,2,2021-02-25,Sim,FM,5,9,13802.888888888889,675,0
0.0,MERCEDES-BENZ,B 170,2007,Sedan,Sim,Gasolina,1.7,102000.0,4,Automatico,Dianteira,4-5,Preto,11,11917.0,3,2021-07-17,Não,FM,3,16,6375.0,533,0
0.0,TOYOTA,Camry,2007,Sedan,Nao,Híbrido,2.4,200000.0,4,Variator,Dianteira,4-5,Cinza,12,11917.0,1,2021-10-18,Não,AM/FM,0,16,12500.0,440,0
0.0,OPEL,Zafira,2003,Minivan,Nao,Gasolina,1.8,201600.0,4,Manual,Dianteira,>5,Prata,8,11917.0,1,2020-09-29,Sim,AM,1,20,10080.0,824,0
893.0,HYUNDAI,I30,2008,Hatchback,Nao,Diesel,1.6,201000.0,4,Manual,Dianteira,4-5,Preto,8,11917.0,4,2021-09-15,Não,FM,1,15,13400.0,473,0
0.0,TOYOTA,Prius,2008,Sedan,Nao,Híbrido,1.8,200000.0,4,Automatico,Dianteira,4-5,Cinza,0,11917.0,3,2021-01-24,Sim,AM,0,15,13333.333333333334,707,0
0.0,NISSAN,X-Trail,2005,SUV,Sim,Gasolina,2.0,137453.0,4,Automatico,4x4,4-5,Branco,6,11917.0,2,2022-06-03,Sim,FM,8,18,7636.277777777777,212,0
0.0,TOYOTA,Prius,2007,Sedan,Nao,Híbrido,1.5,318400.0,4,Automatico,Dianteira,4-5,Azul,5,11917.0,4,2020-02-08,Sim,FM,10,16,19900.0,1058,0
0.0,HONDA,FIT,2013,Hatchback,Nao,Híbrido,1.3,130000.0,4,Variator,Dianteira,4-5,Branco,4,11917.0,2,2021-02-17,Sim,AM/FM,9,10,13000.0,683,0
531.0,HYUNDAI,Elantra,2012,Sedan,Sim,Gasolina,1.6,130658.0,4,Automatico,Dianteira,4-5,Branco,4,11917.0,1,2022-06-23,Não,FM,7,11,11878.0,192,0
0.0,LEXUS,RX 300,2002,SUV,Sim,Gasolina,3.0,201000.0,6,Automatico,4x4,4-5,Prata,8,11917.0,2,2020-05-10,Não,AM,2,21,9571.42857142857,966,0
742.0,OPEL,Astra,2008,Vagao de carga,Nao,Diesel,1.3,175173.09513264443,4,Manual,Dianteira,4-5,Preto,12,11917.0,2,2022-02-09,Não,FM,0,15,11678.206342176296,326,1
0.0,LEXUS,RX 300,2002,SUV,Sim,Gasolina,3.0,201000.0,6,Automatico,4x4,4-5,Prata,8,11917.0,1,2022-05-01,Sim,FM,0,21,9571.42857142857,245,0
690.0,LEXUS,RX 450,2016,SUV,Sim,Híbrido,3.5,59858.0,6,Automatico,Dianteira,4-5,Prata,12,11917.0,2,2021-08-04,Sim,AM,9,7,8551.142857142857,515,0
0.0,BMW,325 CI,2004,Conversivel,Sim,Gasolina,2.5,174000.0,6,Tiptronic,Traseira,2-3,Prata,6,11917.0,3,2020-09-25,Não,AM/FM,3,19,9157.894736842105,828,0
0.0,FORD,Transit,1995,Microonibus,Nao,Diesel,2.5,230347.6466069841,4,Manual,Traseira,4-5,Branco,0,11917.0,1,2021-01-28,Sim,AM,7,28,8226.701664535147,703,1
639.0,FORD,Fusion,2014,Sedan,Sim,Gasolina,2.0,105873.0,4,Automatico,Dianteira,4-5,Preto,12,11917.0,1,2020-09-14,Sim,AM,1,9,11763.666666666666,839,0
0.0,MERCEDES-BENZ,ML 320,2002,SUV,Sim,Gás Natural,3.2,384000.0,6,Tiptronic,4x4,4-5,Preto,12,11917.0,4,2020-11-11,Sim,AM,9,21,18285.714285714286,781,0
0.0,HONDA,Insight,2009,Hatchback,Nao,Gasolina,1.3,138684.0,4,Variator,Dianteira,4-5,Prata,6,11917.0,2,2020-01-17,Não,AM,8,14,9906.0,1080,0
0.0,TOYOTA,Vitz RS,2008,Hatchback,Sim,Gasolina,1.5,95000.0,4,Variator,Dianteira,4-5,Branco,4,11917.0,4,2021-12-13,Não,FM,7,15,6333.333333333333,384,0
0.0,TOYOTA,Prius,2008,Sedan,Nao,Híbrido,1.5,200000.0,4,Variator,Dianteira,4-5,Branco,5,11917.0,5,2021-06-28,Sim,FM,10,15,13333.333333333334,552,0
531.0,HYUNDAI,Elantra,2012,Sedan,Sim,Gasolina,1.6,130658.0,4,Automatico,Dianteira,4-5,Branco,4,11917.0,1,2022-11-14,Sim,AM,5,11,11878.0,48,0
0.0,HONDA,FIT,2011,Hatchback,Nao,Híbrido,1.3,188000.0,4,Automatico,Dianteira,4-5,Azul,8,11917.0,4,2021-06-19,Sim,AM/FM,3,12,15666.666666666666,561,0
893.0,HYUNDAI,I30,2008,Vagao de carga,Nao,Diesel,1.6,206000.0,4,Manual,Dianteira,4-5,Preto,8,11917.0,1,2020-05-23,Não,AM/FM,2,15,13733.333333333334,953,0
0.0,MERCEDES-BENZ,CLK 320,2000,Cupê,Sim,Gasolina,3.2,165000.0,6,Tiptronic,Traseira,2-3,Preto,8,11917.0,3,2022-08-07,Sim,AM/FM,4,23,7173.913043478261,147,0
1493.0,LEXUS,RX 350,2016,SUV,Sim,Gasolina,3.5,59858.0,6,Automatico,Dianteira,4-5,Prata,12,11917.0,5,2021-04-27,Não,AM,8,7,8551.142857142857,614,0
585.0,HYUNDAI,Elantra,2013,Sedan,Nao,Gasolina,1.8,80000.0,4,Tiptronic,Dianteira,4-5,Cinza,12,11917.0,5,2020-01-30,Não,AM/FM,5,10,8000.0,1067,0
0.0,HONDA,FIT RS,2008,Hatchback,Nao,Gasolina,1.5,147290.0,4,Automatico,Dianteira,4-5,Prata,4,11920.0,1,2022-11-19,Não,AM,9,15,9819.333333333334,43,0
687.0,CHEVROLET,Lacetti,2010,Sedan,Sim,Gasolina,1.6,133608.0,4,Automatico,Dianteira,4-5,Branco,4,11992.0,3,2020-03-29,Não,AM,5,13,10277.538461538461,1008,0
966.0,CHEVROLET,Lacetti,2009,Sedan,Sim,Diesel,2.0,155025.0,4,Automatico,Dianteira,4-5,Preto,4,11992.0,2,2020-09-11,Não,FM,9,14,11073.214285714286,842,0
1132.0,TOYOTA,Prius,2006,Hatchback,Sim,Híbrido,1.5,115000.0,4,Automatico,Dianteira,4-5,Prata,12,12000.0,1,2021-12-16,Sim,AM/FM,6,17,6764.705882352941,381,0
0.0,SUBARU,Forester,2003,SUV,Sim,Gasolina,2.0,155000.0,4,Automatico,4x4,4-5,Verde,2,12000.0,3,2021-07-18,Não,FM,0,20,7750.0,532,0
2670.0,HONDA,Elysion,2010,Minivan,Nao,Gasolina,2.4,171000.0,4,Automatico,Dianteira,4-5,Preto,2,12000.0,5,2021-02-15,Sim,AM,8,13,13153.846153846154,685,0
0.0,MERCEDES-BENZ,ML 350,2003,SUV,Sim,Gasolina,3.7,220000.0,6,Tiptronic,4x4,>5,Preto,10,12000.0,5,2022-12-02,Sim,FM,0,20,11000.0,30,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,2,2022-05-03,Não,FM,8,14,30039.285714285714,243,0
574.0,HONDA,Insight EX,2010,Sedan,Nao,Híbrido,1.3,222000.0,4,Tiptronic,Dianteira,4-5,Cinza,8,12074.0,3,2020-09-23,Sim,FM,9,13,17076.923076923078,830,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,3,2021-02-18,Não,AM,6,14,30039.285714285714,682,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,4,2020-08-12,Não,FM,5,14,30039.285714285714,872,0
583.0,HYUNDAI,Accent,2011,Sedan,Sim,Diesel,1.6,304058.0,4,Automatico,Dianteira,4-5,Preto,4,12074.0,5,2021-11-11,Não,FM,6,12,25338.166666666668,416,0
0.0,RENAULT,Megane,2006,Universal,Nao,Diesel,1.5,250000.0,4,Manual,Dianteira,4-5,Prata,4,12074.0,1,2020-04-06,Não,AM,1,17,14705.882352941177,1000,0
1273.0,KIA,Sportage,2020,Sedan,Sim,Gasolina,2.4,26938.266091510668,4,Automatico,4x4,2-3,Prata,12,12074.0,1,2021-07-16,Não,AM/FM,5,3,8979.422030503556,534,1
333.0,SUBARU,XV,2014,SUV,Sim,Híbrido,2.0,131872.0,4,Automatico,4x4,4-5,Branco,12,12074.0,1,2021-06-15,Sim,AM/FM,1,9,14652.444444444445,565,0
843.0,HONDA,FIT,2008,Hatchback,Nao,Gasolina,1.5,200000.0,4,Tiptronic,Dianteira,4-5,Laranja,8,12074.0,3,2022-03-10,Sim,AM,1,15,13333.333333333334,297,0
862.0,FORD,Fusion,2011,Sedan,Sim,Gasolina,2.5,109729.0,4,Automatico,Dianteira,4-5,Prata,4,12074.0,4,2020-07-01,Sim,AM/FM,10,12,9144.083333333334,914,0
488.0,KIA,Picanto,2016,Sedan,Sim,Gasolina,1.0,31230.0,3,Automatico,Dianteira,4-5,Preto,4,12074.0,3,2022-08-22,Não,AM/FM,1,7,4461.428571428572,132,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,1,2020-07-29,Não,AM,10,14,30039.285714285714,886,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,2,2021-09-06,Sim,FM,3,14,30039.285714285714,482,0
1869.0,DODGE,Avenger,2019,Sedan,Sim,Gasolina,3.6,32453.0,6,Automatico,Dianteira,4-5,Cinza,12,12074.0,1,2021-03-02,Sim,AM,7,4,8113.25,670,0
585.0,HYUNDAI,Elantra,2013,Sedan,Nao,Gasolina,1.8,80699.0,4,Automatico,Dianteira,4-5,Preto,0,12074.0,3,2022-06-01,Não,AM/FM,1,10,8069.9,214,0
707.0,KIA,Optima,2011,Sedan,Sim,Gasolina,2.0,48656.0,4,Automatico,Dianteira,4-5,Branco,4,12074.0,2,2021-02-08,Não,AM,8,12,4054.6666666666665,692,0
761.0,TOYOTA,Prius,2010,Sedan,Nao,Híbrido,1.8,304000.0,4,Automatico,Dianteira,4-5,Vermelho,6,12074.0,5,2021-01-19,Sim,AM,4,13,23384.615384615383,712,0
1537.0,TOYOTA,Highlander,2009,SUV,Sim,Híbrido,3.3,420550.0,6,Automatico,4x4,4-5,Azul,12,12074.0,1,2020-09-20,Não,AM,2,14,30039.285714285714,833,0
