Fabricante_LAMBORGHINI,Idade,Ano,Km,Tipo_cambio_Tiptronic,Categoria_SUV,Volume_motor,Combustivel_Híbrido,Fabricante_HYUNDAI,Fabricante_BENTLEY,Categoria_Sedan,Cilindros,Couro_Sim,Categoria_Hatchback,Km_por_ano,Fabricante_SSANGYONG,Tipo_cambio_Manual,Fabricante_TOYOTA,Fabricante_LAND ROVER,Cor_Preto,Fabricante_OPEL,Combustivel_Gás Natural,Categoria_Universal,Fabricante_PORSCHE,Tração_Dianteira,Fabricante_NISSAN,Cor_Prata,Fabricante_BMW,Fabricante_VOLKSWAGEN,Débitos,Categoria_Vagao de carga,Cor_Azul,Cor_Verde,Fabricante_CHEVROLET,Fabricante_HONDA,Fabricante_SUBARU,Fabricante_JEEP,Fabricante_DAEWOO,Airbags,Cor_Vermelho,Fabricante_FERRARI,Fabricante_VAZ,Fabricante_MAZDA,Fabricante_DODGE,Fabricante_MITSUBISHI,Categoria_Microonibus,Tipo_cambio_Variator,Preco
0,10,2013,31381.0,0,0,2.0,0,1,0,1,4,1,0,3138.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15367.0
0,19,2004,210000.0,0,0,2.2,0,0,0,0,4,0,0,11052.631578947368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,15367.0
0,8,2015,19000.0,0,0,1.4,0,0,0,0,4,0,0,2375.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,562.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15367.0
0,13,2010,49140.0,0,0,2.5,0,1,0,0,4,1,0,3780.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1024.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15367.0
0,11,2012,209224.0,0,0,3.0,0,0,0,1,6,1,0,19020.363636363636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,919.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,13,2010,150000.0,0,1,2.5,0,0,0,0,4,0,0,11538.461538461539,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,15367.0
0,13,2010,160000.0,0,0,2.5,0,0,0,0,5,1,0,12307.692307692309,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15367.0
0,11,2012,98000.0,0,1,2.0,0,0,0,0,4,1,0,8909.09090909091,0,0,0,0,0,0,0,0,0,1,0,1,0,0,642.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15367.0
0,18,2005,170892.14473867588,1,0,5.0,0,0,0,1,8,1,0,9494.008041037549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,12,2011,73326.0,0,1,2.0,0,1,0,0,4,1,0,6110.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15367.0
0,13,2010,114000.0,0,0,1.8,1,0,0,0,4,0,1,8769.23076923077,0,0,1,0,0,0,0,0,0,1,0,1,0,0,761.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,15367.0
0,9,2014,280000.0,0,0,3.8,0,0,0,1,6,1,0,31111.11111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15367.0
0,5,2018,34510.630878139695,0,1,1.4,0,0,0,0,4,1,0,6902.126175627939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,781.0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,15367.0
0,13,2010,147000.0,0,0,1.8,1,0,0,1,4,1,0,11307.692307692309,0,0,1,0,1,0,0,0,0,1,0,0,0,0,761.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15367.0
0,10,2013,135000.0,1,0,1.6,0,1,0,0,4,1,0,13500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,530.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,17,2006,163919.54616129407,0,0,2.5,0,0,0,1,6,1,0,9642.326244782003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15367.0
0,11,2012,132462.0,0,0,1.5,1,0,0,0,4,0,1,12042.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,503.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,15367.0
0,19,2004,186000.0,1,1,3.7,0,0,0,0,6,1,0,9789.473684210527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,10,2013,130000.0,0,0,1.8,1,0,0,0,4,1,1,13000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,585.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,11,2012,130000.0,0,0,2.0,0,0,0,0,4,0,1,11818.181818181818,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15367.0
0,9,2014,78222.0,1,0,1.8,0,1,0,1,4,0,0,8691.333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,584.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15367.0
0,13,2010,49140.0,0,0,2.5,0,1,0,0,4,1,0,3780.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1024.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15367.0
0,13,2010,110000.0,0,0,1.5,0,0,0,0,4,0,1,8461.538461538461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,649.0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,15367.0
0,27,1996,160000.0,0,0,2.8,0,0,0,0,4,0,0,5925.925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15367.0
0,13,2010,138196.0,0,1,2.0,0,1,0,0,4,1,0,10630.461538461539,0,0,0,0,0,0,0,0,0,1,0,1,0,0,836.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15423.0
0,13,2010,80861.0,0,0,1.6,0,1,0,1,4,1,0,6220.076923076923,0,0,0,0,0,0,0,0,0,1,0,1,0,0,687.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15423.0
0,14,2009,123346.0,0,0,2.0,0,1,0,0,4,1,0,8810.42857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,966.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15458.0
0,10,2013,134372.0,0,0,1.6,0,0,0,0,4,1,1,13437.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,530.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,15464.0
0,10,2013,46000.0,0,0,1.2,0,0,0,0,4,1,1,4600.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,419.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15470.0
0,12,2011,75054.0,0,1,2.2,0,1,0,0,4,1,0,6254.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,769.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15470.0
0,12,2011,149720.0,0,0,2.0,0,0,0,1,4,1,0,12476.666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15483.0
0,5,2018,43246.718140746765,0,0,1.5,1,0,0,0,4,0,1,8649.343628149352,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2266.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15500.0
0,25,1998,208763.08491087361,0,0,2.9,0,0,0,0,5,0,0,8350.523396434945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15500.0
0,19,2004,315994.0,0,0,3.2,0,0,0,1,4,1,0,16631.263157894737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15500.0
0,10,2013,52303.0,0,1,2.0,0,1,0,0,4,1,0,5230.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,640.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15524.0
0,11,2012,260000.0,0,0,1.8,1,0,0,0,4,0,1,23636.363636363636,0,0,1,0,0,0,0,0,0,1,0,0,0,0,586.0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15524.0
0,13,2010,184000.0,0,0,2.5,1,0,0,1,6,0,0,14153.846153846154,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1024.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15524.0
0,12,2011,52249.0,0,1,2.0,0,1,0,0,4,1,0,4354.083333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15524.0
0,15,2008,52169.0,0,0,2.5,0,1,0,0,4,1,0,3477.9333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1347.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15524.0
0,20,2003,149000.0,1,0,5.0,0,0,0,0,8,1,0,7450.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15524.0
0,15,2008,56769.0,0,0,2.5,0,1,0,0,4,1,0,3784.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1347.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15524.0
0,6,2017,94000.0,0,0,1.2,0,0,0,1,4,0,0,15666.666666666666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15524.0
0,11,2012,137235.0,0,0,3.0,0,1,0,1,4,1,0,12475.90909090909,0,0,0,0,0,0,0,0,0,1,0,1,0,0,919.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15524.0
0,11,2012,122324.0,0,0,1.8,1,0,0,0,4,0,1,11120.363636363636,0,0,1,0,0,0,0,0,0,1,0,0,0,0,586.0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,15524.0
0,10,2013,86262.0,0,0,1.5,0,0,0,0,4,1,1,8626.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,502.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15530.0
0,10,2013,96390.81880317698,0,0,1.5,0,0,0,0,4,1,1,9639.081880317699,0,0,1,0,0,0,0,0,0,1,0,0,0,0,502.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15530.0
0,13,2010,201000.0,0,0,2.0,0,0,0,1,4,1,0,15461.538461538461,1,0,0,0,0,0,0,0,0,1,0,1,0,0,836.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15555.0
0,9,2014,77192.0,0,0,2.0,0,0,0,1,4,1,0,8576.888888888889,0,0,0,0,0,0,0,0,0,1,0,1,0,0,639.0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,15577.0
0,12,2011,120000.0,0,0,1.6,0,1,0,1,4,1,0,10000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,583.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15612.0
0,8,2015,97382.0,0,0,1.6,0,1,0,1,4,1,0,12172.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,629.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15612.0
0,13,2010,118303.44142774677,0,0,1.6,0,1,0,1,4,1,0,9100.264725211291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,687.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15612.0
0,9,2014,126265.0,0,0,1.6,0,1,0,1,4,1,0,14029.444444444445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15624.0
0,12,2011,107005.0,0,0,2.0,0,1,0,0,4,1,0,8917.083333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,707.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15624.0
0,9,2014,164649.0,0,0,1.6,0,1,0,1,4,1,0,18294.333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15624.0
0,9,2014,164649.0,0,0,1.6,0,1,0,1,4,1,0,18294.333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,528.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15624.0
0,13,2010,84607.77171359876,0,0,2.5,0,1,0,0,4,1,0,6508.290131815289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1024.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15649.0
0,7,2016,85900.81230628135,0,0,1.6,0,0,0,1,4,0,0,12271.544615183051,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15677.0
0,10,2013,82000.0,1,0,2.0,0,0,0,1,4,1,0,8200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,640.0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,15677.0
0,10,2013,115000.0,0,0,1.5,1,0,0,0,4,0,1,11500.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15677.0
0,10,2013,184874.0,0,0,1.8,0,1,0,1,4,0,0,18487.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,585.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,11,2012,131236.3220393025,0,0,1.8,0,1,0,1,4,1,0,11930.574730845681,0,0,0,0,1,0,0,0,0,1,0,0,0,0,586.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,9,2014,270472.0,0,0,2.0,1,0,0,1,4,1,0,30052.444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,13,2010,275240.0,0,1,4.6,0,0,0,0,8,1,0,21172.30769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,10,2013,90000.0,0,0,2.0,0,1,0,1,4,1,0,9000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,13,2010,144170.62264212116,0,0,1.8,0,0,0,0,4,0,1,11090.047895547781,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,19,2004,121000.0,1,0,4.4,0,0,0,0,8,1,0,6368.421052631579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,8,2015,75000.0,1,0,1.4,0,0,0,1,4,0,0,9375.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,562.0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,13,2010,162000.0,0,0,1.8,1,0,0,1,4,0,0,12461.538461538461,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,10,2013,120000.0,0,0,1.8,0,1,0,1,4,0,0,12000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,585.0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,15681.0
0,19,2004,224000.0,1,1,3.5,0,0,0,0,6,1,0,11789.473684210527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,21,2002,140000.0,0,1,2.0,0,0,0,0,4,0,0,6666.666666666667,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,19,2004,290000.0,1,0,3.2,0,0,0,1,6,1,0,15263.157894736842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,19,2004,224000.0,1,1,4.4,0,0,0,0,8,1,0,11789.473684210527,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,15,2008,98000.0,0,1,1.6,0,0,0,0,4,0,0,6533.333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15681.0
0,12,2011,27200.0,0,0,2.0,0,1,0,1,4,1,0,2266.6666666666665,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,9,2014,84605.58527936394,1,0,2.5,0,0,0,1,4,1,0,9400.620586595993,0,0,1,0,0,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15681.0
0,6,2017,60659.0,1,0,2.0,0,1,0,1,4,0,0,10109.833333333334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1017.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15681.0
0,16,2007,180000.0,0,0,2.0,0,0,0,0,6,0,0,11250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1288.0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15681.0
0,11,2012,154184.52479934425,0,0,1.8,0,0,0,0,4,0,0,14016.774981758568,0,1,0,0,0,0,0,0,0,1,0,0,0,0,586.0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15681.0
0,10,2013,134982.0,0,0,2.0,0,0,0,1,4,1,0,13498.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15681.0
0,11,2012,121000.0,1,0,2.4,0,0,0,1,4,0,0,11000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,753.0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,15681.0
0,15,2008,194286.0,0,1,2.0,0,1,0,0,2,0,0,12952.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,10,2013,140800.0,0,0,3.5,0,0,0,1,6,1,0,14080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,11,2012,102000.0,0,0,2.4,0,0,0,1,4,1,0,9272.727272727272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,13,2010,200000.0,0,1,3.6,0,0,0,0,4,0,0,15384.615384615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,12,2011,113137.02975124617,0,0,2.4,0,0,0,0,4,1,0,9428.085812603847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2209.0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,15,2008,190000.0,1,0,3.0,0,0,0,1,6,1,0,12666.666666666666,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,13,2010,275240.0,0,1,4.6,0,0,0,0,8,1,0,21172.30769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,11,2012,154000.0,1,0,2.5,0,0,0,1,5,1,0,14000.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,781.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,4,2019,18950.0,0,1,2.0,0,0,0,0,4,1,0,4737.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1077.0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15681.0
0,9,2014,118000.0,1,0,2.5,0,0,0,1,4,0,0,13111.111111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,777.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,9,2014,54845.0,0,0,1.5,1,0,0,0,4,0,1,6093.888888888889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,13,2010,227509.28860523633,0,1,4.6,0,0,0,0,8,1,0,17500.7145080951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,11,2012,121933.22980124131,1,0,2.5,0,0,0,1,4,1,0,11084.83907284012,0,0,0,0,0,0,0,0,0,1,0,0,0,1,781.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,8,2015,113080.0,0,0,1.6,0,0,0,0,4,0,1,14135.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15681.0
0,10,2013,140800.0,0,0,3.5,0,0,0,1,6,1,0,14080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,19,2004,205000.0,1,1,3.0,0,0,0,0,6,1,0,10789.473684210527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,13,2010,166400.0,0,0,3.0,0,0,0,1,6,1,0,12800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1211.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,10,2013,102675.0,0,0,1.8,0,1,0,1,4,0,0,10267.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,17,2006,150000.0,1,0,2.0,0,0,0,0,4,1,0,8823.529411764706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,15681.0
0,23,2000,165133.7199379456,0,1,4.6,0,0,0,0,8,0,0,7179.7269538237215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,13,2010,192000.0,0,0,2.0,0,0,0,1,4,1,0,14769.23076923077,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,10,2013,180000.0,1,0,1.8,1,0,0,1,4,1,0,18000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,11,2012,154000.0,1,0,2.5,0,0,0,1,5,1,0,14000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,781.0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15681.0
0,22,2001,232099.78292771388,1,1,3.0,0,0,0,0,6,1,0,10549.990133077903,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,10,2013,140800.0,0,0,3.5,0,0,0,1,6,1,0,14080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,9,2014,95000.0,0,0,1.8,0,1,0,1,4,0,0,10555.555555555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,584.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,14,2009,185000.0,1,0,3.0,0,0,0,0,6,1,0,13214.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,21,2002,240643.06700589522,1,0,2.7,0,0,0,1,5,1,0,11459.19366694739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15681.0
0,9,2014,94503.42363294885,1,0,1.5,1,0,0,0,4,0,1,10500.380403660984,0,0,1,0,0,0,0,0,0,1,0,0,0,0,271.0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,15681.0
0,6,2017,38000.0,0,0,2.0,0,1,0,1,4,0,0,6333.333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1017.0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15681.0
0,13,2010,275240.0,0,1,4.6,0,0,0,0,8,1,0,21172.30769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,25,1998,250000.0,0,0,2.5,0,0,0,0,4,0,0,10000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15681.0
0,18,2005,177039.8890961289,0,1,4.4,0,0,0,0,6,1,0,9835.549394229383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,17,2006,46656.0,1,0,3.0,0,0,0,0,6,1,0,2744.470588235294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2177.0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,15681.0
0,12,2011,99000.0,0,0,1.8,0,0,0,0,4,0,1,8250.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,21,2002,219255.8696876103,1,1,3.0,0,0,0,0,8,1,0,10440.755699410014,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15681.0
0,11,2012,127226.0,0,0,1.8,0,1,0,1,4,0,0,11566.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
0,17,2006,167229.4535712083,0,0,2.0,0,0,0,1,4,1,0,9837.026680659312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.0
